n, N, Read, PC, PCSA, HLL, KMV, MC, RC
3000, 15000, 0.000232125, 0.000291205, 0.000289827, 0.000288504, 0.00565917, 0.000446515, 0.00278661
3000, 15000, 0.00023456, 0.00030291, 0.000294017, 0.000317349, 0.00552703, 0.000424844, 0.00238639
3000, 15000, 0.000237174, 0.000289526, 0.000291722, 0.000289841, 0.00555194, 0.000426591, 0.00246403
3000, 15000, 0.000227141, 0.000305914, 0.000309305, 0.000301092, 0.00565379, 0.000441637, 0.00258695
3000, 15000, 0.000250739, 0.000299894, 0.000290652, 0.000294681, 0.00556178, 0.000426611, 0.0023875
3000, 15000, 0.000234124, 0.000303819, 0.00029465, 0.000291456, 0.00555931, 0.000436773, 0.00239651
3000, 15000, 0.000238829, 0.000296698, 0.000295342, 0.000298094, 0.00556379, 0.000434986, 0.0023802
3000, 15000, 0.000244342, 0.000305165, 0.000292388, 0.000291527, 0.00568119, 0.000450386, 0.00238073
3000, 15000, 0.000259351, 0.000327584, 0.000318043, 0.000317118, 0.00541405, 0.000441613, 0.00263321
3000, 15000, 0.000230736, 0.000295542, 0.00029157, 0.000286271, 0.00552886, 0.000426949, 0.00264208
3000, 15000, 0.000252618, 0.00030767, 0.000301577, 0.000306776, 0.0054362, 0.000430683, 0.00237478
3000, 15000, 0.000236569, 0.000292931, 0.000290031, 0.000298934, 0.00598341, 0.00045322, 0.00236542
3000, 15000, 0.000246327, 0.000299285, 0.000301868, 0.0002971, 0.00530632, 0.000510222, 0.00251073
3000, 15000, 0.000275126, 0.000328392, 0.000283537, 0.000297761, 0.00544533, 0.000504242, 0.00238405
3000, 15000, 0.00023934, 0.000302588, 0.000291031, 0.000288744, 0.00547306, 0.000426898, 0.00286472
3000, 15000, 0.000245741, 0.00031547, 0.000337031, 0.000299391, 0.00547276, 0.000429288, 0.00238618
3000, 15000, 0.000250465, 0.000304131, 0.000306452, 0.000309402, 0.00542824, 0.000431524, 0.00239822
3000, 15000, 0.000234158, 0.000290091, 0.000293053, 0.000287751, 0.00545847, 0.000428191, 0.0025183
3000, 15000, 0.000241113, 0.000296593, 0.000303927, 0.000290601, 0.00541145, 0.000435684, 0.0025029
3000, 15000, 0.000244034, 0.000302685, 0.000298154, 0.000286332, 0.0055137, 0.000454442, 0.00278054
3000, 15000, 0.000252208, 0.000315551, 0.000309625, 0.00031548, 0.00553323, 0.000433334, 0.00247598
3000, 15000, 0.000236698, 0.000296202, 0.000320654, 0.000296039, 0.00542919, 0.000425421, 0.00246189
3000, 15000, 0.000241031, 0.000310847, 0.000306954, 0.000308332, 0.00575133, 0.000460207, 0.00248968
3000, 15000, 0.000244311, 0.000333013, 0.000286718, 0.000289364, 0.00538627, 0.000431071, 0.00251374
3000, 15000, 0.000250809, 0.000301451, 0.000298442, 0.000322366, 0.00558279, 0.000455034, 0.00245672
3000, 15000, 0.000252658, 0.00032596, 0.000300374, 0.000299586, 0.00543189, 0.000430582, 0.0025117
3000, 15000, 0.00025602, 0.000303946, 0.00030758, 0.000295217, 0.00548091, 0.000428584, 0.00246163
3000, 15000, 0.000236292, 0.000293087, 0.000290332, 0.000284238, 0.00543823, 0.000421853, 0.00250684
3000, 15000, 0.000229421, 0.00029748, 0.000300632, 0.000295028, 0.00542125, 0.000433477, 0.00250243
3000, 15000, 0.000232825, 0.000294048, 0.000291072, 0.000293773, 0.00551861, 0.000428083, 0.00250566
3000, 15000, 0.000249144, 0.000311564, 0.000306599, 0.000287567, 0.00540688, 0.000453475, 0.00266654
3000, 15000, 0.000241889, 0.000298664, 0.0002964, 0.000288291, 0.00542612, 0.000425505, 0.00245369
3000, 15000, 0.00025964, 0.000295629, 0.000295348, 0.000290662, 0.00547415, 0.000429946, 0.00250348
3000, 15000, 0.000237842, 0.000296529, 0.000298354, 0.000292082, 0.00540764, 0.000434026, 0.0024882
3000, 15000, 0.000232588, 0.000301651, 0.000292994, 0.000304735, 0.00540012, 0.000425729, 0.00238627
3000, 15000, 0.0002361, 0.000295414, 0.000331028, 0.000283155, 0.00539941, 0.000429695, 0.00239962
3000, 15000, 0.00025714, 0.000305144, 0.000296206, 0.00029942, 0.00534586, 0.000430658, 0.00233751
3000, 15000, 0.000235338, 0.000295919, 0.000312573, 0.000284715, 0.00534933, 0.000427991, 0.0027124
3000, 15000, 0.000238046, 0.000289575, 0.000298775, 0.000298537, 0.00532618, 0.000429495, 0.00277143
3000, 15000, 0.00024224, 0.000298796, 0.000296177, 0.000293016, 0.00538673, 0.000435469, 0.0025151
3000, 15000, 0.000236882, 0.000296125, 0.000293853, 0.000297388, 0.00555796, 0.000436294, 0.00261729
3000, 15000, 0.000237818, 0.000301047, 0.000296468, 0.000286706, 0.00542491, 0.00043632, 0.00252177
3000, 15000, 0.000270077, 0.000301951, 0.000293157, 0.000287258, 0.00551167, 0.000436143, 0.00238655
3000, 15000, 0.000239781, 0.000294827, 0.000295411, 0.000295865, 0.00542617, 0.000437246, 0.00245932
3000, 15000, 0.000249737, 0.0002992, 0.000293096, 0.000305317, 0.00537811, 0.00043349, 0.00243661
3000, 15000, 0.000252388, 0.000286294, 0.000286851, 0.00029175, 0.00528485, 0.000421821, 0.00241632
3000, 15000, 0.000234884, 0.000299536, 0.000297904, 0.000295644, 0.00542142, 0.000429447, 0.00233606
3000, 15000, 0.000234418, 0.000290785, 0.000291091, 0.000284413, 0.00541682, 0.000416206, 0.00264784
3000, 15000, 0.000233217, 0.000289367, 0.000291418, 0.000294411, 0.00571482, 0.000496812, 0.00251327
3000, 15000, 0.000254226, 0.000294335, 0.000290226, 0.000295553, 0.00547085, 0.000428051, 0.00237354
3000, 15000, 0.000235029, 0.000302729, 0.000297428, 0.000288958, 0.00669834, 0.000450091, 0.00256354
3000, 15000, 0.000278802, 0.000299029, 0.000294205, 0.000287471, 0.00712469, 0.000539452, 0.00268298
3000, 15000, 0.000249779, 0.000357139, 0.000299116, 0.000512697, 0.00670603, 0.000423769, 0.00269384
3000, 15000, 0.000250443, 0.000311309, 0.000309674, 0.000307604, 0.0054183, 0.000437101, 0.00264565
3000, 15000, 0.000322748, 0.000300228, 0.000290232, 0.000288177, 0.00538417, 0.000430421, 0.00238448
3000, 15000, 0.00024096, 0.000294379, 0.000381875, 0.000293329, 0.00544173, 0.000427291, 0.00238799
3000, 15000, 0.000239686, 0.000291747, 0.000289645, 0.000285913, 0.00576629, 0.000457327, 0.00239534
3000, 15000, 0.000239502, 0.00029105, 0.000291411, 0.000290278, 0.00543167, 0.00043667, 0.00239476
3000, 15000, 0.000231956, 0.000420021, 0.000330239, 0.000308254, 0.00558137, 0.000467216, 0.00243062
3000, 15000, 0.00023835, 0.000296722, 0.000291839, 0.000289253, 0.00556815, 0.000444645, 0.00234945
3000, 15000, 0.000246403, 0.000296799, 0.000342096, 0.000303722, 0.00541127, 0.000422703, 0.00248094
3000, 15000, 0.00024839, 0.000308437, 0.000319084, 0.000386888, 0.00656915, 0.000438078, 0.00284906
3000, 15000, 0.000233651, 0.000288116, 0.000294973, 0.000300411, 0.00572963, 0.000444485, 0.00238748
3000, 15000, 0.000241211, 0.000336177, 0.000293781, 0.000292478, 0.00564756, 0.000450123, 0.00246572
3000, 15000, 0.000355142, 0.000301724, 0.000296928, 0.000293276, 0.00568262, 0.000441793, 0.00253069
3000, 15000, 0.00022963, 0.000295345, 0.000283394, 0.00028838, 0.00662891, 0.000475334, 0.00264034
3000, 15000, 0.000266951, 0.000299751, 0.000292763, 0.000286097, 0.00548695, 0.000428613, 0.00238529
3000, 15000, 0.000240365, 0.000293657, 0.000294956, 0.00029177, 0.00597702, 0.000457884, 0.00239082
3000, 15000, 0.00024999, 0.000308819, 0.000298264, 0.000283657, 0.0054393, 0.000462065, 0.00248305
3000, 15000, 0.000252159, 0.000310269, 0.000337106, 0.000292351, 0.00540383, 0.000431222, 0.00237502
3000, 18000, 0.000291373, 0.000350525, 0.000354095, 0.000357136, 0.00662975, 0.000509407, 0.00322089
3000, 18000, 0.000283747, 0.00061, 0.000369103, 0.000352079, 0.00664729, 0.000550242, 0.00309637
3000, 18000, 0.000285272, 0.000352031, 0.000347954, 0.000345968, 0.00641322, 0.000508272, 0.00288396
3000, 18000, 0.000288387, 0.000387957, 0.000357917, 0.000354561, 0.00657474, 0.000549365, 0.00298884
3000, 18000, 0.000303963, 0.000364237, 0.000366903, 0.000368854, 0.00646845, 0.000509146, 0.00287932
3000, 18000, 0.000602584, 0.000462354, 0.000375941, 0.000354754, 0.00706953, 0.000540161, 0.00305349
3000, 18000, 0.000286835, 0.000359039, 0.000353758, 0.000359396, 0.00644092, 0.000507666, 0.00299212
3000, 18000, 0.000290043, 0.000376929, 0.000347551, 0.000347148, 0.00672085, 0.000534464, 0.00297466
3000, 18000, 0.00028504, 0.000363949, 0.000353215, 0.000349454, 0.0068136, 0.000522971, 0.00323455
3000, 18000, 0.000305827, 0.000362596, 0.000354423, 0.000345797, 0.00645443, 0.000509127, 0.00313223
3000, 18000, 0.000287605, 0.000358541, 0.000343706, 0.000348364, 0.00670996, 0.000547726, 0.00286891
3000, 18000, 0.000303329, 0.000365794, 0.000352011, 0.000348102, 0.00644631, 0.000522722, 0.00287936
3000, 18000, 0.000334065, 0.00037443, 0.000388908, 0.000347044, 0.00642747, 0.000515056, 0.0028811
3000, 18000, 0.000285059, 0.000355488, 0.000345351, 0.000347322, 0.00644451, 0.000510685, 0.00295868
3000, 18000, 0.000286379, 0.000351109, 0.000375481, 0.000347927, 0.00642876, 0.000509863, 0.00315674
3000, 18000, 0.000295607, 0.000345209, 0.00034921, 0.000345644, 0.00670304, 0.000514143, 0.00309545
3000, 18000, 0.00032671, 0.000362249, 0.000357027, 0.000353325, 0.00651064, 0.000511633, 0.00303814
3000, 18000, 0.000293232, 0.000352892, 0.00035564, 0.000345699, 0.00645485, 0.000515109, 0.00286432
3000, 18000, 0.000285738, 0.000353781, 0.00035175, 0.00034756, 0.00704281, 0.000550583, 0.00286259
3000, 18000, 0.000297792, 0.000365458, 0.000370234, 0.000370793, 0.00646957, 0.000522409, 0.00298364
3000, 18000, 0.000296861, 0.000369258, 0.000374627, 0.000354197, 0.00677761, 0.000523588, 0.00290294
3000, 18000, 0.000299715, 0.00037368, 0.000383127, 0.000368226, 0.00641404, 0.000513863, 0.00319492
3000, 18000, 0.000302643, 0.000353312, 0.00036757, 0.000359535, 0.00638759, 0.000618195, 0.00341173
3000, 18000, 0.000299137, 0.000344546, 0.000346581, 0.000357894, 0.00661042, 0.000537735, 0.00289132
3000, 18000, 0.000305776, 0.000370904, 0.000360508, 0.000357503, 0.00658495, 0.00059852, 0.00287677
3000, 18000, 0.000283731, 0.000349, 0.000380608, 0.000407567, 0.00693036, 0.000536163, 0.00289558
3000, 18000, 0.000321325, 0.000386021, 0.000358236, 0.000362154, 0.00683863, 0.000563479, 0.00413262
3000, 18000, 0.000312234, 0.000379025, 0.00038128, 0.000371978, 0.00667519, 0.000818799, 0.00395609
3000, 18000, 0.000596742, 0.000552311, 0.000351784, 0.000349575, 0.00670141, 0.000566854, 0.00286605
3000, 18000, 0.000286981, 0.000351882, 0.000352741, 0.000342483, 0.00751256, 0.000538538, 0.00296271
3000, 18000, 0.000303438, 0.000359838, 0.000376515, 0.000345223, 0.00644085, 0.000551351, 0.00294882
3000, 18000, 0.000342857, 0.00048482, 0.000359639, 0.000358856, 0.00651472, 0.000551107, 0.00297875
3000, 18000, 0.000297757, 0.000375408, 0.000357321, 0.000350395, 0.00640569, 0.00058608, 0.00352294
3000, 18000, 0.000292808, 0.000352276, 0.000351511, 0.000346918, 0.00696876, 0.000765022, 0.0029283
3000, 18000, 0.000319118, 0.000359632, 0.000374285, 0.000348515, 0.00644954, 0.00051736, 0.00287175
3000, 18000, 0.000279292, 0.000390715, 0.00038392, 0.000350382, 0.00649326, 0.000538784, 0.00287207
3000, 18000, 0.000294881, 0.000360215, 0.000358146, 0.000364246, 0.00647567, 0.000519795, 0.00297735
3000, 18000, 0.000317335, 0.000595608, 0.000361412, 0.00035129, 0.00650078, 0.00051438, 0.00366267
3000, 18000, 0.000286165, 0.000363741, 0.000377797, 0.000346956, 0.00686584, 0.000526243, 0.00350982
3000, 18000, 0.000312901, 0.00035308, 0.000352355, 0.000348089, 0.00728733, 0.000565057, 0.00287343
3000, 18000, 0.000330783, 0.000413763, 0.00036817, 0.000347571, 0.00667027, 0.000532454, 0.0028875
3000, 18000, 0.000296532, 0.000357174, 0.000352992, 0.000369071, 0.00663021, 0.000545259, 0.00288174
3000, 18000, 0.000301823, 0.000400681, 0.000505102, 0.000377764, 0.00694432, 0.000538229, 0.00303048
3000, 18000, 0.000281664, 0.000362746, 0.000358622, 0.000346616, 0.0079434, 0.000746391, 0.00422336
3000, 18000, 0.000404482, 0.000511399, 0.000516185, 0.000517739, 0.00748149, 0.000556481, 0.00316118
3000, 18000, 0.000305915, 0.000638061, 0.000671115, 0.000589656, 0.00664639, 0.000528551, 0.00290281
3000, 18000, 0.000291866, 0.000379402, 0.000370853, 0.000374147, 0.00643158, 0.000547476, 0.00288325
3000, 18000, 0.000297795, 0.000372708, 0.000375351, 0.000377641, 0.0064876, 0.000514554, 0.00286156
3000, 18000, 0.000279943, 0.000353973, 0.000368104, 0.000353408, 0.00663686, 0.000687111, 0.00285892
3000, 18000, 0.00029223, 0.000349112, 0.000350897, 0.000349192, 0.00716527, 0.000507394, 0.00300453
3000, 18000, 0.000290956, 0.000373582, 0.00038043, 0.00037597, 0.0066964, 0.000533523, 0.00321813
3000, 18000, 0.000288759, 0.000357598, 0.000370255, 0.000346225, 0.00642711, 0.000531246, 0.00320882
3000, 18000, 0.000318905, 0.000599378, 0.00034915, 0.000566518, 0.00649978, 0.000527688, 0.00289051
3000, 18000, 0.000283353, 0.00036368, 0.000360269, 0.00034949, 0.00657055, 0.000554303, 0.0032955
3000, 18000, 0.000297601, 0.000370753, 0.000366421, 0.000367553, 0.00641539, 0.000507137, 0.00287715
3000, 18000, 0.000288925, 0.000359388, 0.00034788, 0.000345222, 0.00646656, 0.000539143, 0.00286598
3000, 18000, 0.000288286, 0.000345862, 0.000349944, 0.000344071, 0.00645979, 0.000536169, 0.00295473
3000, 18000, 0.000284474, 0.000360004, 0.000360915, 0.000351781, 0.00642183, 0.000537511, 0.00309476
3000, 18000, 0.000285106, 0.000348666, 0.00035742, 0.000347126, 0.0065262, 0.00054646, 0.00324545
3000, 18000, 0.000289289, 0.000345071, 0.000383003, 0.000351305, 0.00641421, 0.000623828, 0.00303193
3000, 18000, 0.000324402, 0.000345749, 0.000348475, 0.000342684, 0.00651886, 0.000510469, 0.00285666
3000, 18000, 0.000292465, 0.000357079, 0.000354074, 0.000347636, 0.00691682, 0.000540538, 0.00302781
3000, 18000, 0.000375624, 0.000350198, 0.000349474, 0.000346196, 0.00693737, 0.000521321, 0.00287812
3000, 18000, 0.000281404, 0.000341583, 0.000347585, 0.000351605, 0.00655853, 0.000522976, 0.00294934
3000, 18000, 0.000286217, 0.00035578, 0.000349427, 0.000346097, 0.00647158, 0.000509725, 0.00313707
3000, 18000, 0.000302241, 0.000372173, 0.000370914, 0.000414215, 0.00665251, 0.000524172, 0.00399869
3000, 18000, 0.00030218, 0.000368565, 0.000358913, 0.000348833, 0.00691725, 0.000565817, 0.0032943
3000, 18000, 0.000298706, 0.00039054, 0.000350704, 0.000346444, 0.00907524, 0.000546144, 0.00298341
3000, 18000, 0.000289125, 0.000359571, 0.000351708, 0.000373122, 0.00643955, 0.000549925, 0.0031829
3000, 18000, 0.000293971, 0.000348908, 0.000424965, 0.000347922, 0.0065278, 0.000572473, 0.00301386
3000, 18000, 0.000280314, 0.000358982, 0.000354363, 0.000347851, 0.00651208, 0.000521878, 0.00287767
3000, 18000, 0.000284682, 0.000350755, 0.000364586, 0.000352497, 0.00664004, 0.000529319, 0.00292293
3000, 18000, 0.000282832, 0.000347578, 0.000355379, 0.000350001, 0.00646156, 0.000505228, 0.00288184
3000, 18000, 0.000296124, 0.000390509, 0.000352672, 0.000347504, 0.00682584, 0.000538167, 0.00295202
3000, 18000, 0.000284691, 0.00036523, 0.000343736, 0.000349592, 0.0065667, 0.000549926, 0.00313084
3000, 18000, 0.000281631, 0.000354384, 0.000385798, 0.000494305, 0.00649847, 0.000547241, 0.00289997
3000, 18000, 0.00030651, 0.00034979, 0.000352916, 0.000349077, 0.00676102, 0.000787765, 0.00294602
3000, 18000, 0.000289558, 0.000363635, 0.00035531, 0.000347717, 0.00650068, 0.00051858, 0.00302592
3000, 18000, 0.00028482, 0.000350907, 0.000384006, 0.000352188, 0.00683308, 0.000555852, 0.00288741
3000, 18000, 0.000294427, 0.000353483, 0.000353703, 0.000353567, 0.00648409, 0.000531288, 0.00286682
3000, 18000, 0.000308198, 0.000353323, 0.000355877, 0.000366138, 0.00703697, 0.00054778, 0.00320417
3000, 18000, 0.000300125, 0.000358904, 0.000349118, 0.000357612, 0.00642188, 0.000516783, 0.00293577
3000, 18000, 0.000290485, 0.000396488, 0.000350958, 0.000347288, 0.00652808, 0.000524293, 0.00285374
3000, 18000, 0.000294256, 0.000359528, 0.000359089, 0.00035179, 0.00694836, 0.000665609, 0.00332403
3000, 18000, 0.000290095, 0.000387884, 0.000382416, 0.000346051, 0.00656355, 0.000541743, 0.00288422
3000, 18000, 0.000288675, 0.000352308, 0.000352196, 0.000344532, 0.00665487, 0.000521599, 0.00289268
3000, 18000, 0.000289642, 0.000352791, 0.00034864, 0.000368209, 0.00655588, 0.000533878, 0.00350096
3000, 18000, 0.000332727, 0.000353919, 0.000351293, 0.00034947, 0.00647332, 0.000521884, 0.003126
3000, 18000, 0.000300325, 0.000359218, 0.000359873, 0.00035537, 0.00650921, 0.000630995, 0.00327055
3000, 18000, 0.000310273, 0.000353797, 0.000349326, 0.000345881, 0.00648047, 0.000528344, 0.00289513
3000, 18000, 0.000290267, 0.000354953, 0.000352945, 0.000346224, 0.00645011, 0.000521507, 0.00295591
3000, 18000, 0.00029941, 0.000343109, 0.000350419, 0.000348507, 0.006447, 0.000508332, 0.00285717
3000, 18000, 0.000288213, 0.000355634, 0.000352587, 0.000347594, 0.00716949, 0.000548501, 0.00289171
3000, 18000, 0.000278874, 0.000360503, 0.000370269, 0.000353967, 0.00653689, 0.000517998, 0.0028781
3000, 18000, 0.000288062, 0.000346323, 0.000349807, 0.000355666, 0.00639601, 0.000510262, 0.00289132
3000, 18000, 0.000296824, 0.000365824, 0.000382479, 0.00034815, 0.00640902, 0.000510191, 0.00299138
3000, 18000, 0.000297642, 0.000355211, 0.000349324, 0.000344605, 0.006618, 0.000512136, 0.00289754
3000, 18000, 0.000288226, 0.000351644, 0.000354684, 0.000348667, 0.00731987, 0.000516311, 0.00299176
3000, 18000, 0.00027707, 0.000355516, 0.000351267, 0.000359207, 0.00645871, 0.000521149, 0.00319752
3000, 18000, 0.000287155, 0.000348864, 0.000365641, 0.000368765, 0.0066893, 0.000517956, 0.0029545
3000, 21000, 0.000334308, 0.000457079, 0.000420079, 0.000406259, 0.00762582, 0.00072827, 0.00339751
3000, 21000, 0.000330352, 0.000415508, 0.000420177, 0.000408917, 0.00750128, 0.00066725, 0.00366946
3000, 21000, 0.000354697, 0.000423432, 0.000427974, 0.000425547, 0.00756346, 0.00076127, 0.00374219
3000, 21000, 0.000373407, 0.000434199, 0.000400276, 0.000408905, 0.007492, 0.000611128, 0.00354541
3000, 21000, 0.000332638, 0.000413616, 0.000456575, 0.000409385, 0.00775564, 0.000624155, 0.00391266
3000, 21000, 0.000432247, 0.000415018, 0.000517371, 0.000631247, 0.00804435, 0.00237764, 0.00338377
3000, 21000, 0.000347387, 0.000423855, 0.000423009, 0.000411563, 0.00766506, 0.00070472, 0.00336941
3000, 21000, 0.000333922, 0.000431083, 0.00041019, 0.000444879, 0.00757892, 0.000600926, 0.00344704
3000, 21000, 0.000381612, 0.000455549, 0.000436638, 0.000407651, 0.00747109, 0.000614861, 0.00392617
3000, 21000, 0.000330311, 0.000428256, 0.000411398, 0.000415851, 0.00752338, 0.000606434, 0.00372659
3000, 21000, 0.000371971, 0.000429463, 0.000425116, 0.000408962, 0.0074391, 0.000600602, 0.00348895
3000, 21000, 0.000482988, 0.000433294, 0.000411972, 0.000406956, 0.00753441, 0.000604446, 0.00385805
3000, 21000, 0.000331131, 0.000411588, 0.000444864, 0.000405815, 0.00751532, 0.000643407, 0.00379369
3000, 21000, 0.0003463, 0.000413464, 0.000409746, 0.000399564, 0.00748811, 0.000658668, 0.00353863
3000, 21000, 0.00033722, 0.000429154, 0.000428264, 0.000408964, 0.00758279, 0.000621718, 0.00340488
3000, 21000, 0.000339725, 0.000411156, 0.000415418, 0.000408423, 0.00745163, 0.000612843, 0.0033376
3000, 21000, 0.00034994, 0.000428846, 0.000417876, 0.000411054, 0.00726218, 0.000586858, 0.00345975
3000, 21000, 0.000318616, 0.000396908, 0.000395417, 0.000392268, 0.00743527, 0.000587158, 0.00341693
3000, 21000, 0.000323587, 0.000418342, 0.000403484, 0.000398923, 0.00734053, 0.000600292, 0.00378935
3000, 21000, 0.000322486, 0.000411844, 0.000436738, 0.000416952, 0.00740425, 0.000608486, 0.00351329
3000, 21000, 0.000326804, 0.000422287, 0.000408931, 0.000474248, 0.00778175, 0.000620562, 0.00374611
3000, 21000, 0.000341518, 0.00041816, 0.000420094, 0.000422421, 0.00759398, 0.000612712, 0.00344235
3000, 21000, 0.000330803, 0.000425227, 0.000486631, 0.000397179, 0.00733952, 0.000598082, 0.00354796
3000, 21000, 0.000318311, 0.000397789, 0.000400648, 0.00039847, 0.00729978, 0.000601949, 0.00354411
3000, 21000, 0.000333777, 0.00040369, 0.000402264, 0.000401063, 0.0074414, 0.000628907, 0.00328034
3000, 21000, 0.000320599, 0.000399666, 0.000407773, 0.00040474, 0.00742678, 0.000613839, 0.00339043
3000, 21000, 0.000324112, 0.000406139, 0.000407028, 0.000404896, 0.00734372, 0.00066967, 0.00340941
3000, 21000, 0.000358621, 0.00133894, 0.000785929, 0.000659837, 0.00759706, 0.000627176, 0.00350953
3000, 21000, 0.00033506, 0.000434112, 0.000441478, 0.000434349, 0.00748481, 0.000611037, 0.00396107
3000, 21000, 0.00036513, 0.000415496, 0.000408252, 0.000407645, 0.00769958, 0.000597647, 0.00336971
3000, 21000, 0.000343233, 0.000434773, 0.000445735, 0.0004091, 0.00756638, 0.000606372, 0.00344658
